date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct,Low_SVI_CTGY,Moderate_Low_SVI_CTGY,Moderate_High_SVI_CTGY,High_SVI_CTGY,Metro,Non-metro,Census2019,Census2019_65Plus,neighbor_contagions
2020-07-07,Alabama,45785.0,460842.0,1033.0,907,5362,461364,6250,461364,26,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,13021
2020-07-08,Alabama,46962.0,467754.0,1058.0,1177,5751,468292,6912,468292,25,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,16513
2020-07-09,Alabama,49174.0,467754.0,1068.0,2212,0,470504,0,470504,10,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,14035
2020-07-10,Alabama,50508.0,491600.0,1104.0,1334,20378,492216,23846,492216,36,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,18720
2020-07-11,Alabama,51947.0,501367.0,1114.0,1439,8365,502020,9767,502020,10,3656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,15721
2020-07-12,Alabama,53587.0,510827.0,1121.0,1640,7846,511506,9460,511506,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,19496
2020-07-13,Alabama,55545.0,518827.0,1124.0,1958,6140,519604,8000,519604,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,19557
2020-07-14,Alabama,57255.0,528275.0,1164.0,1710,7775,529089,9448,529089,40,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,14953
2020-07-15,Alabama,59067.0,540207.0,1211.0,1812,10148,541049,11932,541049,47,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,17161
2020-07-16,Alabama,61088.0,550179.0,1230.0,2021,8039,551109,9972,551109,19,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,20909
2020-07-17,Alabama,63091.0,562135.0,1265.0,2003,10003,563115,11956,563115,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,18393
2020-07-18,Alabama,65234.0,573441.0,1286.0,2143,9237,574495,11306,574495,21,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,18396
2020-07-19,Alabama,67011.0,584387.0,1287.0,1777,9261,585533,10946,585533,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,18207
2020-07-20,Alabama,68891.0,592608.0,1291.0,1880,6375,593788,8221,593788,4,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,15747
2020-07-21,Alabama,70358.0,599098.0,1303.0,1467,5126,600381,6490,600381,12,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,16501
2020-07-22,Alabama,71813.0,608088.0,1364.0,1455,7652,609488,8990,609488,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,16998
2020-07-23,Alabama,74212.0,618011.0,1397.0,2399,7640,619527,9923,619527,33,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,17950
2020-07-24,Alabama,76005.0,627344.0,1438.0,1793,7664,628984,9333,628984,41,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,20834
2020-07-25,Alabama,78130.0,639795.0,1456.0,2125,10502,641611,12451,641611,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,18984
2020-07-26,Alabama,79294.0,647743.0,1473.0,1164,6911,649686,7948,649686,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,16358
2020-07-27,Alabama,81115.0,655973.0,1491.0,1821,6452,657959,8230,657959,18,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,14900
2020-07-28,Alabama,82366.0,663342.0,1491.0,1251,6189,665399,7369,665399,0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,17244
2020-07-29,Alabama,83782.0,666065.0,1538.0,1416,1460,668275,2723,668275,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,15874
2020-07-30,Alabama,85762.0,677841.0,1565.0,1980,9853,680108,11776,680108,27,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,17622
2020-07-31,Alabama,87723.0,687022.0,1580.0,1961,7398,689467,9181,689467,15,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,17222
2020-08-01,Alabama,89349.0,694802.0,1603.0,1626,6278,697371,7780,697371,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,16521
2020-08-02,Alabama,91444.0,703437.0,1627.0,2095,6604,706070,8635,706070,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,12336
2020-08-03,Alabama,92661.0,711317.0,1633.0,1217,6764,714051,7880,714051,6,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8653
2020-08-04,Alabama,93702.0,719489.0,1666.0,1041,7209,722301,8172,722301,33,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10749
2020-08-05,Alabama,94654.0,724582.0,1695.0,952,4207,727460,5093,727460,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,12091
2020-08-06,Alabama,96592.0,736594.0,1714.0,1938,10386,739784,12012,739784,19,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,13963
2020-08-07,Alabama,98301.0,745942.0,1735.0,1709,7923,749416,9348,749416,21,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,15118
2020-08-08,Alabama,98387.0,745942.0,1735.0,86,0,749502,0,749502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,15779
2020-08-09,Alabama,101334.0,758852.0,1768.0,2947,10002,762451,12910,762451,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,11962
2020-08-10,Alabama,103020.0,776937.0,1797.0,1686,16430,780567,18085,780567,29,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8257
2020-08-11,Alabama,103851.0,779764.0,1847.0,831,2291,783689,2827,783689,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10970
2020-08-12,Alabama,104786.0,791786.0,1882.0,935,11147,795771,12022,795771,35,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,14219
2020-08-13,Alabama,105557.0,798501.0,1890.0,771,6020,802562,6715,802562,8,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,11472
2020-08-14,Alabama,106309.0,820871.0,1893.0,752,21670,824984,22370,824984,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,14115
2020-08-15,Alabama,107580.0,832794.0,1896.0,1271,10762,837017,11923,837017,3,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,11678
2020-08-16,Alabama,108433.0,842070.0,1898.0,853,8554,846424,9276,846424,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7951
2020-08-17,Alabama,109004.0,848514.0,1925.0,571,5928,852923,6444,852923,27,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5792
2020-08-18,Alabama,110361.0,863713.0,1936.0,1357,13979,868259,15199,868259,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8432
2020-08-19,Alabama,111478.0,880652.0,1944.0,1117,15970,885346,16939,885346,8,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,9755
2020-08-20,Alabama,112449.0,891813.0,1974.0,971,10462,896779,11161,896779,30,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,9544
2020-08-21,Alabama,112770.0,891813.0,1990.0,321,0,897100,0,897100,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10048
2020-08-22,Alabama,114532.0,911316.0,2011.0,1762,17420,916282,19503,916282,21,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,9036
2020-08-23,Alabama,115060.0,916703.0,2013.0,528,4859,921669,5387,921669,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7211
2020-08-24,Alabama,116710.0,916364.0,2024.0,1650,0,923319,-339,923319,11,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5706
2020-08-25,Alabama,117242.0,920989.0,2037.0,532,3426,927277,4625,927277,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6380
2020-08-26,Alabama,119254.0,936557.0,2045.0,2012,14396,943685,15568,943685,8,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8013
2020-08-27,Alabama,121023.0,948580.0,2076.0,1769,11355,956809,12023,956809,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8124
2020-08-28,Alabama,122185.0,956401.0,2107.0,1162,6892,964863,7821,964863,31,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8265
2020-08-29,Alabama,123889.0,967213.0,2152.0,1704,9251,975818,10812,975818,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7718
2020-08-30,Alabama,125235.0,972283.0,2162.0,1346,3898,981062,5070,981062,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5244
2020-08-31,Alabama,126058.0,976381.0,2182.0,823,3402,985287,4098,985287,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5466
2020-09-01,Alabama,127616.0,949438.0,2200.0,1558,-27925,958920,-26943,958920,18,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,11743
2020-09-02,Alabama,128239.0,954214.0,2217.0,623,4690,964233,4776,964233,17,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6509
2020-09-03,Alabama,129285.0,955290.0,2233.0,1046,695,965974,1076,965974,16,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8628
2020-09-04,Alabama,130393.0,959309.0,2266.0,1108,3331,970413,4019,970413,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7087
2020-09-05,Alabama,131803.0,966497.0,2275.0,1410,6150,977973,7188,977973,9,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8091
2020-09-06,Alabama,132314.0,972809.0,2276.0,511,5824,984308,6312,984308,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6338
2020-09-07,Alabama,132973.0,976496.0,2276.0,659,3028,987995,3687,987995,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,3645
2020-09-08,Alabama,133606.0,980668.0,2277.0,633,3767,992395,4172,992395,1,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4234
2020-09-09,Alabama,134417.0,986562.0,2285.0,811,5193,998399,5894,998399,8,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5202
2020-09-10,Alabama,135565.0,993440.0,2301.0,1148,6191,1005738,6878,1005738,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6540
2020-09-11,Alabama,136703.0,998316.0,2333.0,1138,4046,1010922,4876,1010922,32,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7737
2020-09-12,Alabama,137646.0,1003546.0,2350.0,943,4504,1016369,5230,1016369,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6769
2020-09-13,Alabama,138755.0,1010227.0,2351.0,1109,5709,1023187,6681,1023187,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4991
2020-09-14,Alabama,139459.0,1014391.0,2355.0,704,3660,1027551,4164,1027551,4,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5335
2020-09-15,Alabama,140160.0,1019623.0,2387.0,701,4718,1032970,5232,1032970,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5701
2020-09-16,Alabama,141087.0,1027207.0,2392.0,927,6874,1040771,7584,1040771,5,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7078
2020-09-17,Alabama,141757.0,1031253.0,2401.0,670,3472,1044913,4046,1044913,9,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6874
2020-09-18,Alabama,142863.0,1039010.0,2428.0,1106,7036,1053055,7757,1053055,27,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7368
2020-09-19,Alabama,144164.0,1048422.0,2437.0,1301,8256,1062612,9412,1062612,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7888
2020-09-20,Alabama,144962.0,1054017.0,2437.0,798,4918,1068328,5595,1068328,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5983
2020-09-21,Alabama,145780.0,1059517.0,2439.0,818,4746,1073892,5500,1073892,2,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,3942
2020-09-22,Alabama,146584.0,1065553.0,2457.0,804,5453,1080149,6036,1080149,18,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4500
2020-09-23,Alabama,147153.0,1070903.0,2488.0,569,4886,1085604,5350,1085604,31,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6164
2020-09-24,Alabama,148206.0,1078180.0,2506.0,1053,6296,1092953,7277,1092953,18,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5417
2020-09-25,Alabama,150658.0,1097595.0,2491.0,2452,18617,1114022,19415,1114022,-15,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6909
2020-09-26,Alabama,151591.0,1104932.0,2501.0,933,6684,1121639,7337,1121639,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6172
2020-09-27,Alabama,152321.0,1111239.0,2501.0,730,5637,1128006,6307,1128006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4945
2020-09-28,Alabama,152983.0,1116346.0,2501.0,662,4606,1133274,5107,1133274,0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,2251
2020-09-29,Alabama,153554.0,1119712.0,2517.0,571,2872,1136717,3366,1136717,16,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5702
2020-09-30,Alabama,154701.0,1132039.0,2540.0,1147,11312,1149176,12327,1149176,23,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5680
2020-10-01,Alabama,155744.0,1138732.0,2548.0,1043,6095,1156314,6693,1156314,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5848
2020-10-02,Alabama,156698.0,1145601.0,2550.0,954,6042,1163310,6869,1163310,2,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5553
2020-10-03,Alabama,158380.0,1156045.0,2558.0,1682,9707,1174699,10444,1174699,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5998
2020-10-04,Alabama,159169.0,1162518.0,2558.0,789,5754,1181242,6473,1181242,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4569
2020-10-05,Alabama,159713.0,1167513.0,2559.0,544,4518,1186304,4995,1186304,1,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4899
2020-10-06,Alabama,160477.0,1172847.0,2580.0,764,4702,1191770,5334,1191770,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,4813
2020-10-07,Alabama,161418.0,1180818.0,2601.0,941,7233,1199944,7971,1199944,21,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7654
2020-10-08,Alabama,161975.0,1184710.0,2637.0,557,3520,1204021,3892,1204021,36,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7081
2020-10-09,Alabama,163465.0,1196452.0,2653.0,1490,10506,1216017,11742,1216017,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6896
2020-10-10,Alabama,164526.0,1204320.0,2664.0,1061,6867,1223945,7868,1223945,11,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,3840
2020-10-11,Alabama,165342.0,1210007.0,2664.0,816,4998,1229759,5687,1229759,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8916
2020-10-12,Alabama,166076.0,1214610.0,2665.0,734,3970,1234463,4603,1234463,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5682
2020-10-13,Alabama,167193.0,1221207.0,2665.0,1117,5737,1241317,6597,1241317,0,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,5510
2020-10-14,Alabama,167977.0,1226221.0,2706.0,784,4352,1246453,5014,1246453,41,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6690
2020-10-15,Alabama,169162.0,1234074.0,2756.0,1185,6939,1254577,7853,1254577,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8537
2020-10-16,Alabama,170374.0,1241182.0,2786.0,1212,6043,1261832,7108,1261832,30,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6756
2020-10-17,Alabama,171662.0,1248795.0,2788.0,1288,6641,1269761,7613,1269761,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8899
2020-10-18,Alabama,172626.0,1253896.0,2788.0,964,4270,1274995,5101,1274995,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6253
2020-10-19,Alabama,173485.0,1260100.0,2789.0,859,5459,1281313,6204,1281313,1,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6346
2020-10-20,Alabama,174528.0,1265575.0,2805.0,1043,4731,1287087,5475,1287087,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6922
2020-10-21,Alabama,175674.0,1273523.0,2828.0,1146,7948,1296181,7948,1296181,23,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6511
2020-10-22,Alabama,177064.0,1280695.0,2843.0,1390,5246,1302817,7172,1302817,15,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10250
2020-10-23,Alabama,180916.0,1289773.0,2859.0,3852,8105,1314774,9078,1314774,16,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10243
2020-10-24,Alabama,183276.0,1295868.0,2866.0,2360,5064,1322198,6095,1322198,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10013
2020-10-25,Alabama,184355.0,1302666.0,2866.0,1079,5863,1329140,6798,1329140,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7166
2020-10-26,Alabama,185322.0,1307694.0,2866.0,967,4208,1334315,5028,1334315,0,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,7248
2020-10-27,Alabama,186437.0,1312887.0,2892.0,1115,4455,1339885,5193,1339885,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,8479
2020-10-28,Alabama,187706.0,1320306.0,2911.0,1269,6478,1347632,7419,1347632,19,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,9104
2020-10-29,Alabama,189149.0,1327435.0,2914.0,1443,5972,1355047,7129,1355047,3,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,9564
2020-10-30,Alabama,190496.0,1335689.0,2932.0,1347,7071,1363465,8254,1363465,18,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,10117
2020-10-31,Alabama,192285.0,1346253.0,2967.0,1789,8989,1374243,10564,1374243,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,15.97,43.99,31.04,76.84,23.16,4903185.0,854312.0,6856
